age,StateName,"(1.0, 1.0)","(1.0, 2.0)","(1.0, 3.0)","(1.0, 4.0)","(1.0, 5.0)","(1.0, 6.0)","(1.0, 7.0)","(1.0, 8.0)","(2.0, 1.0)","(2.0, 2.0)","(2.0, 3.0)","(2.0, 4.0)","(2.0, 5.0)","(2.0, 6.0)","(2.0, 7.0)","(2.0, 8.0)","('TotalPOP', '')","('key', '')"
18,Florida,54780,50537,24747,23829,400,347,3922,3976,35758,33559,2664,2469,531,498,392,330,238739,928
18,New York,64471,62786,18699,18358,504,541,9843,9724,20076,19614,5158,4874,1193,1150,482,499,237972,951
9,Florida,52880,50691,26280,25351,273,259,4057,3946,33201,31752,3492,3371,511,529,531,557,237681,469
17,Florida,54399,51262,24524,23724,309,332,4062,4059,34597,33339,2551,2435,507,448,378,333,237259,877
6,Florida,53899,51190,25880,25302,283,265,3926,3831,32184,30758,3458,3314,530,469,536,591,236416,316
4,Florida,53902,51010,25547,25136,242,234,3900,3658,32517,31231,3448,3213,465,464,594,547,236108,214
11,Florida,52094,49809,25489,24726,344,310,3872,4006,34793,32881,2998,2818,521,489,447,446,236043,571
8,Florida,53327,50634,26019,25222,268,285,4106,3826,32135,31306,3478,3172,638,538,537,530,236021,418
69,Texas,65927,73477,10927,14718,524,556,4763,6387,26221,30274,355,409,472,490,167,172,235839,3563
10,Florida,51712,49518,25227,24827,336,307,4018,4017,34643,33249,3021,2911,507,497,483,450,235723,520
5,Florida,53937,51059,25568,24750,239,222,3915,3709,32333,30962,3431,3294,511,496,514,490,235430,265
64,New York,73290,77601,14060,18304,388,442,9698,10385,10557,12817,2498,3251,622,644,253,282,235092,3297
41,New York,60393,60011,16610,18867,386,383,11875,14175,20651,19226,4082,4789,1205,1111,483,441,234688,2124
7,Florida,53156,50082,26304,24775,297,258,4115,3996,31447,30462,3421,3135,476,485,533,554,233496,367
65,New York,72987,77405,13586,17732,373,403,9573,10594,10418,12846,2399,3177,565,606,213,296,233173,3348
48,New York,62357,63155,15806,19080,395,415,11301,13246,18358,17674,3298,4083,1027,1017,388,369,231969,2481
45,New York,59968,59565,16369,18955,371,414,11762,13571,19563,18798,3608,4462,1214,1068,407,406,230501,2328
3,Florida,51347,49068,25548,24796,223,256,3741,3540,31662,30391,3487,3328,528,454,507,550,229426,163
42,New York,58958,58447,16217,18724,386,392,11563,13561,20038,19050,3959,4669,1138,1097,417,469,229085,2175
70,Texas,63830,71393,10335,13951,547,519,4990,6472,24894,29375,331,366,469,479,146,155,228252,3614
17,New York,60555,57393,18432,18499,500,498,9860,9512,19773,18855,5187,4868,1165,1116,501,496,227210,900
2,Florida,50867,48761,25304,24640,233,253,3564,3409,31251,29968,3233,3293,646,608,546,513,227089,112
43,New York,58346,58184,15989,18648,348,393,11372,13703,19637,18952,3646,4484,1150,1034,416,450,226752,2226
16,New York,59989,56737,18455,18055,480,484,9782,9380,19957,19227,5128,4828,1121,1150,514,493,225780,849
76,California,60508,70602,4810,6922,581,697,16044,20559,17474,23758,326,389,677,759,325,476,224907,3881
9,New York,56234,53057,18683,17786,477,467,10824,9968,21292,20845,5878,5696,1223,1147,621,553,224751,492
5,New York,55831,53246,17713,17322,489,446,11994,11052,20881,20499,5998,5774,1009,1024,651,699,224628,288
4,New York,55893,52963,17151,16946,468,456,12073,11035,21192,20137,5948,5772,1183,1030,638,611,223496,237
1,Florida,49145,46723,24244,23443,259,239,3677,3528,31914,30704,3320,3253,657,640,539,539,222824,61
2,New York,55910,52911,17464,16919,450,436,11901,10884,20619,20045,5740,5621,1101,1115,695,691,222502,135
15,New York,58404,55582,18369,17626,466,483,9628,9253,19908,19139,5187,4957,1208,1131,527,509,222377,798
7,New York,55020,52350,18008,17632,478,446,11774,10991,20433,19153,6326,6106,1171,1128,638,564,222218,390
8,New York,55625,52334,18004,17404,460,473,10972,10432,19929,19613,6186,5931,1686,1599,617,628,221893,441
47,New York,57594,58594,15396,18290,388,378,11289,13443,18088,17872,3405,4181,1088,1016,379,397,221798,2430
3,New York,55217,52505,17100,16783,438,435,12285,11363,20641,19928,5794,5494,1154,1102,660,596,221495,186
44,New York,56482,57173,15598,18239,324,390,11088,13367,19152,18360,3685,4477,1110,1037,438,416,221336,2277
0,New York,52258,49930,20111,19374,408,406,10464,9935,20157,19450,6930,6673,1675,1594,827,780,220972,33
6,New York,55329,52436,17682,16969,463,466,11469,10704,20243,19879,6120,5944,988,1060,609,562,220923,339
77,California,60668,72189,4623,6678,520,629,14729,18643,16360,22582,258,375,520,714,303,403,220194,3932
46,New York,56851,57148,15203,17959,364,384,11280,13256,18755,18105,3416,4302,1100,1050,362,389,219924,2379
13,New York,56791,54018,18264,17797,529,479,9427,8637,20398,19676,5352,5079,1219,1151,530,550,219897,696
1,New York,53547,51135,18408,18021,434,420,10929,10327,19918,19519,6398,6217,1562,1499,772,754,219860,84
0,Florida,47618,45543,23401,22553,304,287,3825,3655,32510,31236,3216,3071,665,630,534,510,219558,10
14,New York,57372,54445,18002,17618,481,460,9266,8797,20179,19303,5151,5046,1254,1109,508,485,219476,747
12,New York,56323,53511,18235,17875,491,430,9351,8854,20347,19442,5450,5172,1142,1174,502,533,218832,645
10,New York,55386,53320,17936,17604,483,486,9564,8886,20980,20021,5590,5072,1153,1230,568,510,218789,543
66,New York,69035,74044,12126,16282,325,390,8762,9516,9179,11666,2234,2821,458,581,183,267,217869,3399
71,Texas,62496,70149,9438,12796,541,515,4492,5678,22918,27022,284,288,445,419,126,120,217727,3665
73,Texas,66787,74543,7982,10895,479,499,3910,4691,20313,24692,257,230,338,348,108,142,216214,3767
11,New York,54701,52381,17789,17089,486,487,9037,8396,20182,19035,5356,5013,1133,1128,540,502,213255,594
72,Texas,62335,69569,8801,11866,467,514,4243,5225,21710,25813,242,275,364,375,117,137,212053,3716
85,Michigan,65360,117438,6668,14590,275,522,1341,1966,1298,2131,15,44,9,27,17,12,211713,4358
67,New York,66385,71712,10989,15193,300,369,7993,8767,8471,11025,2035,2615,418,505,172,226,207175,3450
85,New Jersey,52655,100971,5057,12163,138,256,4694,6991,5854,10476,555,999,156,238,71,95,201369,4366
74,Florida,68991,77016,7488,9920,254,256,2117,2604,12683,17318,549,765,86,94,66,85,200292,3784
68,New York,63853,69711,10496,14316,268,319,7549,8327,8056,10315,1902,2603,395,499,175,227,199011,3501
77,Florida,71096,79733,5976,8488,234,184,1639,2048,10481,15317,445,580,59,92,54,92,196518,3937
75,Florida,67779,76163,7202,9625,251,268,1814,2517,12041,16145,521,656,70,83,58,97,195290,3835
85,North Carolina,56211,100171,8297,21248,472,923,949,1631,1432,2452,139,189,33,57,15,22,194241,4369
69,New York,61225,68313,10165,14080,284,321,7121,7993,7735,10171,1815,2420,383,478,169,212,192885,3552
78,California,50884,60779,4170,6024,447,544,13741,18057,14675,20206,236,335,460,647,243,393,191841,3983
76,Florida,67111,75843,6472,8781,222,246,1724,2251,11187,15595,497,627,66,90,39,105,190856,3886
70,New York,59336,66413,10105,14192,264,322,7519,8608,7456,10100,1800,2495,343,446,161,203,189763,3603
60,Pennsylvania,75147,78372,7879,9518,155,185,2256,2578,2954,3115,521,526,138,161,80,63,183648,3099
59,Pennsylvania,74892,78236,7884,9231,184,194,2208,2390,3029,3196,532,553,139,124,71,62,182925,3048
62,Pennsylvania,75544,79428,7136,8891,156,186,2022,2408,2524,2624,467,431,118,129,56,59,182179,3201
61,Pennsylvania,74100,78633,7559,9245,137,165,2071,2431,2677,2852,449,476,117,130,49,59,181150,3150
29,Illinois,51297,49585,15720,16137,205,202,6446,6875,16175,15193,742,660,608,495,242,212,180794,1493
71,New York,57512,65287,8807,13148,245,320,6795,7685,6692,9214,1644,2138,333,429,163,193,180605,3654
73,New York,59877,68737,7759,12132,253,287,5610,6558,6065,8652,1396,1921,312,359,126,154,180198,3756
28,Illinois,50998,49004,15658,15772,188,224,6110,6806,16368,15846,695,681,583,547,242,205,179927,1442
30,Pennsylvania,64307,61685,13268,12946,199,184,4530,4838,7536,6294,1530,1367,298,287,197,144,179610,1569
30,Illinois,51443,49569,14955,15664,222,194,6666,6823,16107,14733,702,654,627,465,235,209,179268,1544
63,Pennsylvania,73988,78703,7070,8671,178,185,2008,2384,2352,2548,402,421,102,146,25,58,179241,3252
56,Pennsylvania,71882,74224,8254,9441,159,170,2541,2947,3504,3690,576,726,159,214,55,67,178609,2895
58,Pennsylvania,72285,75775,7731,9207,165,151,2303,2521,3108,3347,553,599,149,134,71,81,178180,2997
57,Pennsylvania,71302,74191,8069,9355,153,159,2671,2929,3425,3346,570,652,149,195,78,74,177318,2946
72,New York,56838,64943,8190,12643,245,331,6317,7202,6499,8895,1509,2037,329,425,133,180,176716,3705
27,Illinois,49398,47195,16031,15891,193,213,6100,6474,16478,15754,741,641,576,524,214,209,176632,1391
31,Pennsylvania,63571,60914,12441,12453,180,178,4534,5029,7214,5994,1483,1447,328,284,167,130,176347,1620
55,Pennsylvania,70136,72136,8528,9424,146,192,2585,2903,3822,3930,686,713,151,185,80,88,175705,2844
29,Pennsylvania,62112,59361,13603,13204,182,179,4654,4592,7358,6218,1553,1518,344,274,139,161,175452,1518
26,Illinois,48641,46458,15666,15553,208,223,5987,6054,16702,16081,730,698,550,515,205,223,174494,1340
79,California,44750,54848,3724,5530,400,527,12845,16658,13327,19080,226,296,429,585,215,354,173794,4034
28,Pennsylvania,61533,58620,13647,12799,176,206,4329,4385,7128,6451,1484,1356,331,334,131,156,173066,1467
32,Pennsylvania,62718,60510,11340,11734,181,163,4482,4860,6766,5846,1354,1323,312,282,140,142,172153,1671
35,Illinois,50840,49880,11525,12436,172,177,6877,7096,16090,14417,622,617,556,468,172,190,172135,1799
31,Illinois,49673,48172,13824,14394,202,180,6697,6851,15372,13673,629,599,552,455,201,191,171665,1595
40,Illinois,50246,49748,11315,12879,143,152,6179,6653,16693,14896,599,650,569,468,203,176,171569,2054
19,Pennsylvania,60949,60674,11699,11044,182,172,4088,4273,7400,7022,1559,1496,315,294,162,158,171487,1008
64,Pennsylvania,70644,75094,6527,8374,140,186,1938,2308,2225,2523,419,421,122,109,31,53,171114,3303
25,Illinois,47651,45726,14655,14844,175,212,5820,5736,16785,16396,706,681,606,547,239,209,170988,1289
32,Illinois,49781,48470,12563,13220,179,201,6583,6950,15528,14034,632,665,563,441,192,145,170147,1646
60,Illinois,58721,61168,10556,12864,179,208,3583,4278,8793,8330,243,286,316,260,110,104,169999,3074
34,Illinois,50103,49000,11405,12498,156,176,6639,6627,16174,14233,600,589,563,431,200,209,169603,1748
27,Pennsylvania,60264,57740,13454,12348,177,187,4017,4106,6919,6421,1427,1343,320,340,146,158,169367,1416
59,Illinois,59055,61175,10275,12513,182,207,3461,4027,8630,8214,238,260,309,266,100,112,169024,3023
78,Florida,59580,67453,5490,7431,197,183,1520,1891,9745,14092,408,469,51,71,42,62,168685,3988
65,Pennsylvania,69745,74221,6359,8018,157,167,1862,2282,2167,2548,349,337,98,93,32,43,168478,3354
38,Illinois,49345,49061,10620,12259,172,165,6509,6860,16229,14560,590,645,559,494,196,194,168458,1952
33,Pennsylvania,61205,59537,10961,10760,163,154,4505,4851,6733,5955,1300,1312,299,300,158,154,168347,1722
37,Illinois,49090,49198,10754,12205,158,158,6629,6932,15894,14361,541,621,582,489,218,209,168039,1901
33,Illinois,49503,48225,11863,12616,183,187,6516,6740,15334,14055,590,586,570,410,200,188,167766,1697
50,Pennsylvania,65405,65400,8745,9540,146,142,3209,3571,4386,4392,775,851,170,192,101,95,167120,2589
34,Pennsylvania,61517,59375,9983,10579,152,149,4461,4651,6727,5864,1249,1320,303,287,162,117,166896,1773
57,Illinois,57196,58534,10132,12274,167,205,3853,4615,9508,8875,328,302,349,268,91,128,166825,2921
20,Pennsylvania,58869,58579,11904,11279,169,163,3897,3926,7126,6863,1520,1489,310,295,149,162,166700,1059
39,Illinois,49400,48735,10592,12380,165,159,6187,6526,15681,14315,566,627,550,450,180,160,166673,2003
56,Illinois,56484,57641,10221,12187,175,205,4002,4678,10013,9400,292,307,352,284,118,123,166482,2870
36,Illinois,49293,48326,10728,11982,167,169,6664,6888,15448,14135,574,593,496,505,197,181,166346,1850
50,Illinois,52120,51877,10532,12531,164,185,5020,5796,13347,12565,404,436,486,418,161,161,166203,2564
58,Illinois,57164,59485,10276,12315,175,205,3493,4108,9044,8409,260,280,318,284,107,131,166054,2972
24,Illinois,45927,44356,14025,14179,182,206,5572,5625,16619,16231,710,664,592,546,218,196,165848,1238
54,Pennsylvania,66045,67558,8024,8920,138,171,2550,2940,3592,3861,616,746,166,192,83,80,165682,2793
26,Pennsylvania,58998,56291,12858,12035,164,180,3797,3983,6877,6500,1505,1379,344,331,145,155,165542,1365
49,Illinois,51216,50989,10705,13074,188,191,5011,5847,13516,12603,410,433,518,449,170,163,165483,2513
16,Illinois,45363,42946,13170,12798,167,176,4554,4688,19353,18465,881,856,666,598,254,265,165200,830
49,Pennsylvania,64168,64410,8509,9340,141,153,3336,3661,4677,4581,765,809,200,194,92,96,165132,2538
55,Illinois,55167,56250,10234,12141,174,189,4076,4547,10778,9928,275,336,375,331,138,122,165061,2819
20,Illinois,45111,43411,13702,13426,174,178,5036,4877,17977,17592,806,820,622,570,235,230,164767,1034
35,Pennsylvania,60520,59259,9461,9828,176,163,4376,4808,6820,5840,1205,1262,353,286,145,121,164623,1824
80,California,41497,51552,3575,5454,386,471,12435,16257,12746,18092,206,314,444,526,218,352,164525,4085
17,Illinois,45151,42892,13198,13043,152,145,4561,4650,18943,17972,890,854,663,609,279,238,164240,881
23,Illinois,45110,43729,13820,13833,165,181,5597,5496,16693,16291,745,700,568,553,285,202,163968,1187
29,Ohio,61720,60397,13382,13764,256,241,2976,3037,3607,3098,437,469,130,104,72,78,163768,1515
61,Illinois,57402,59852,9745,12380,166,188,3338,4028,7916,7472,234,252,264,252,78,85,163652,3125
30,Ohio,61584,60537,12809,13537,226,252,3088,3293,3542,3007,494,487,133,104,79,69,163241,1566
60,Ohio,67230,70741,8754,9920,256,239,1285,1362,1419,1480,151,158,69,48,26,24,163162,3096
59,Ohio,67405,70737,8359,9845,235,261,1184,1399,1447,1429,139,140,58,44,18,29,162729,3045
15,Illinois,44381,41653,13067,12630,157,153,4628,4524,19308,18560,916,904,679,648,246,274,162728,779
28,Ohio,61464,59159,13842,13977,256,249,2754,2882,3594,3247,448,480,107,115,81,73,162728,1464
53,Pennsylvania,64460,65827,7881,8886,160,139,2465,2918,3854,3947,614,761,182,162,71,85,162412,2742
22,Illinois,44301,42946,13948,13654,181,187,5414,4986,16993,16540,756,747,561,551,213,255,162233,1136
13,Illinois,42635,41157,13275,13080,172,165,4485,4393,19642,19232,1030,985,674,596,291,287,162099,677
62,Illinois,56983,59888,9492,11986,152,192,3474,4083,7349,7304,249,253,275,228,71,75,162054,3176
14,Illinois,43065,41420,13085,12899,148,164,4535,4466,19739,18730,954,947,679,643,297,276,162047,728
62,Ohio,66840,71414,7914,9618,237,256,1174,1416,1284,1304,112,133,50,41,16,28,161837,3198
21,Illinois,44721,42526,13547,13263,174,165,5089,4791,17088,16968,726,773,552,623,249,284,161539,1085
66,Pennsylvania,66717,72289,5794,7552,130,145,1709,2080,1892,2171,310,341,83,100,33,37,161383,3405
61,Ohio,66282,70616,8383,9766,229,244,1177,1315,1329,1343,110,138,62,42,36,20,161092,3147
18,Pennsylvania,56957,56332,11355,10772,152,187,3580,3706,7187,6775,1492,1486,324,305,191,161,160962,957
51,Pennsylvania,63394,63865,8066,8821,139,148,2995,3292,3971,4067,699,814,184,191,69,89,160804,2640
19,Illinois,43496,41633,13270,12905,197,168,5047,4713,18184,17735,815,852,633,598,281,228,160755,983
12,Illinois,42092,40310,13282,13011,170,166,4648,4555,19347,19046,1054,1001,645,608,291,267,160493,626
74,Texas,46147,52206,6016,8603,361,353,3437,3986,16954,21187,169,231,291,294,88,99,160422,3818
25,Pennsylvania,57158,54521,12317,11522,168,158,3879,3884,6730,6297,1464,1311,333,271,136,122,160271,1314
21,Pennsylvania,56839,55783,11529,10897,143,178,3661,3767,7098,6499,1556,1348,308,256,161,136,160159,1110
41,Illinois,47019,46552,10321,11842,153,161,5861,6425,15087,14040,510,621,496,482,161,175,159906,2105
52,Pennsylvania,62805,63699,8029,8824,151,168,2735,3195,3946,4009,646,725,199,175,78,79,159463,2691
63,Ohio,65819,70626,7745,9347,241,269,1136,1439,1160,1262,99,132,42,45,19,28,159409,3249
37,Pennsylvania,58642,57740,9128,9296,145,123,4273,4591,6426,5787,1032,1307,281,324,146,140,159381,1926
18,Illinois,44046,41058,13230,12500,171,167,4534,4335,18269,17622,827,801,665,603,258,232,159318,932
38,Pennsylvania,58099,57860,9037,9382,129,134,4303,4496,6430,5848,1096,1228,241,278,153,131,158845,1977
58,Ohio,65498,68571,8306,9621,244,229,1243,1503,1571,1479,144,172,63,60,28,24,158756,2994
36,Pennsylvania,58148,57071,9114,9232,163,140,4504,4576,6677,5882,1121,1203,274,283,139,138,158665,1875
29,Georgia,38118,37486,28107,30303,201,239,4025,4233,6993,6120,917,893,290,253,147,140,158465,1490
85,Massachusetts,47283,92734,2072,4302,135,160,2399,3317,1612,3212,303,531,68,124,44,74,158370,4357
27,Ohio,59896,57507,13919,13467,246,229,2574,2656,3377,3154,427,459,104,117,70,77,158279,1413
31,Ohio,60409,58769,11935,12630,207,231,3205,3311,3293,2984,415,439,135,103,79,60,158205,1617
40,Pennsylvania,58022,57449,9076,9702,123,138,4063,4340,6168,5851,1080,1253,309,268,159,123,158124,2079
63,Illinois,55752,58596,9056,11796,138,179,3332,4003,7162,6976,221,243,258,226,71,78,158087,3227
48,Illinois,47091,47035,10316,12527,161,164,5361,5847,14046,12985,422,492,515,441,155,163,157721,2462
56,Ohio,64787,67126,8425,9496,251,231,1527,1754,1741,1636,170,154,83,63,27,32,157503,2892
30,Georgia,37575,37729,27638,30277,200,246,3916,4259,7116,5973,810,925,306,234,161,116,157481,1541
42,Illinois,46470,45521,9946,11198,148,160,5571,6261,15412,14065,512,579,473,480,169,180,157145,2156
57,Ohio,64580,67636,8145,9589,222,246,1477,1612,1590,1534,128,172,59,61,31,36,157118,2943
51,Illinois,49713,50218,9597,11381,155,167,4801,5259,12472,11542,348,371,442,345,121,134,157066,2615
75,Texas,45261,52643,5833,8467,312,341,3241,3796,16071,19875,139,215,251,294,79,94,156912,3869
54,Illinois,51403,52109,9978,11876,157,140,3980,4534,10984,9941,311,331,374,323,117,113,156671,2768
85,Virginia,44810,77339,6937,15865,192,291,2649,4210,1439,2586,63,106,46,57,6,40,156636,4382
28,Georgia,37250,36565,28608,29829,208,229,3986,4100,7210,6023,930,842,296,241,118,134,156569,1439
39,Pennsylvania,57590,57049,8681,9462,123,131,4026,4310,6254,5640,1100,1210,301,273,157,131,156438,2028
24,Pennsylvania,55422,53325,11870,10928,155,157,3669,3755,6604,6437,1468,1232,317,290,126,127,155882,1263
10,Illinois,41316,39271,13131,12446,170,158,4722,4497,18640,17942,930,958,518,505,277,261,155742,524
43,Illinois,45473,44934,9821,11374,160,175,5558,6254,15393,14035,524,562,498,501,203,186,155651,2207
85,Georgia,41315,72928,9063,23129,177,307,1579,2248,1554,2771,146,289,38,15,13,17,155589,4346
11,Illinois,41041,39272,12770,12420,172,176,4594,4483,18603,18097,1010,967,603,634,272,283,155397,575
67,Pennsylvania,64552,69885,5326,7025,125,146,1646,1986,1719,2037,310,306,67,77,22,37,155266,3456
22,Pennsylvania,54886,53716,11513,10747,152,153,3571,3720,6742,6310,1486,1317,302,242,124,129,155110,1161
